@relation gps_clustered

@attribute Instance_number numeric
@attribute udid string
@attribute jingdu numeric
@attribute weidu numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
56420,6f08f083766ebaa3,0.400718,0.632144,cluster3
56421,6f08f083766ebaa3,0.400718,0.632144,cluster3
56422,6f08f083766ebaa3,0.400718,0.632144,cluster3
56423,6fc376b002fcffbd,0.458883,0.659298,cluster0
56424,6fc376b002fcffbd,0.458896,0.659287,cluster0
56425,6fc376b002fcffbd,0.458908,0.659311,cluster0
56426,6fc376b002fcffbd,0.458896,0.659287,cluster0
56427,6fc376b002fcffbd,0.458896,0.659287,cluster0
56428,6fc376b002fcffbd,0.458896,0.659285,cluster0
56429,6fc376b002fcffbd,0.458895,0.659287,cluster0
56430,6fc376b002fcffbd,0.458896,0.659287,cluster0
56431,6fc376b002fcffbd,0.458896,0.659286,cluster0
56432,6fc376b002fcffbd,0.458898,0.659287,cluster0
56433,6fc376b002fcffbd,0.458903,0.659286,cluster0
56434,6fc376b002fcffbd,0.458915,0.659309,cluster0
56435,6fc376b002fcffbd,0.458895,0.659287,cluster0
56436,6fc376b002fcffbd,0.458884,0.659298,cluster0
56437,6fc376b002fcffbd,0.458899,0.659286,cluster0
56438,6fc376b002fcffbd,0.4589,0.659286,cluster0
56439,6fc376b002fcffbd,0.458884,0.659298,cluster0
56440,6fc376b002fcffbd,0.458897,0.659286,cluster0
56441,6fc376b002fcffbd,0.458896,0.659286,cluster0
56442,6fc376b002fcffbd,0.458896,0.659287,cluster0
56443,6fc376b002fcffbd,0.458899,0.659287,cluster0
56444,6fc376b002fcffbd,0.4589,0.659286,cluster0
56445,6fc376b002fcffbd,0.458893,0.659287,cluster0
56446,6fc376b002fcffbd,0.4589,0.659286,cluster0
56447,6fc376b002fcffbd,0.458898,0.659287,cluster0
56448,6fc376b002fcffbd,0.458898,0.659286,cluster0
56449,6fc376b002fcffbd,0.458919,0.659346,cluster0
56450,6fc376b002fcffbd,0.458899,0.659287,cluster0
56451,6fc376b002fcffbd,0.458916,0.659346,cluster0
56452,6fc376b002fcffbd,0.458896,0.659287,cluster0
56453,6fc376b002fcffbd,0.458894,0.659286,cluster0
56454,6fc376b002fcffbd,0.4589,0.659286,cluster0
56455,6fc376b002fcffbd,0.458895,0.659287,cluster0
56456,6fc376b002fcffbd,0.458899,0.659287,cluster0
56457,6fc376b002fcffbd,0.458898,0.659287,cluster0
56458,6fc376b002fcffbd,0.458899,0.659287,cluster0
56459,6fc376b002fcffbd,0.458899,0.659286,cluster0
56460,6fc376b002fcffbd,0.458888,0.659301,cluster0
56461,6fc376b002fcffbd,0.458892,0.659287,cluster0
56462,6fc376b002fcffbd,0.458903,0.659286,cluster0
56463,6fc376b002fcffbd,0.458895,0.659287,cluster0
56464,6fc376b002fcffbd,0.458903,0.659286,cluster0
56465,6fc376b002fcffbd,0.458896,0.659286,cluster0
56466,6fc376b002fcffbd,0.458893,0.659287,cluster0
56467,6fc376b002fcffbd,0.458895,0.659287,cluster0
56468,6fc376b002fcffbd,0.458899,0.659285,cluster0
56469,6fc376b002fcffbd,0.458903,0.659286,cluster0
56470,6fc376b002fcffbd,0.458899,0.659287,cluster0
56471,6fc376b002fcffbd,0.458884,0.659298,cluster0
56472,6fc376b002fcffbd,0.458903,0.659286,cluster0
56473,6fc376b002fcffbd,0.458898,0.659287,cluster0
56474,6fc376b002fcffbd,0.458893,0.659287,cluster0
56475,6fc376b002fcffbd,0.458897,0.659286,cluster0
56476,6fc376b002fcffbd,0.458901,0.659286,cluster0
56477,6fc376b002fcffbd,0.458897,0.659285,cluster0
56478,6fc376b002fcffbd,0.458899,0.659287,cluster0
56479,6fc376b002fcffbd,0.458893,0.659286,cluster0
56480,6fc376b002fcffbd,0.458895,0.659287,cluster0
56481,6fc376b002fcffbd,0.458903,0.659286,cluster0
56482,6fc376b002fcffbd,0.458898,0.659287,cluster0
56483,6fc376b002fcffbd,0.458897,0.659287,cluster0
56484,6fc376b002fcffbd,0.458903,0.659286,cluster0
56485,6fc376b002fcffbd,0.458901,0.659287,cluster0
56486,6fc376b002fcffbd,0.458895,0.659287,cluster0
56487,6fc376b002fcffbd,0.458899,0.659287,cluster0
56488,6fc376b002fcffbd,0.458896,0.659287,cluster0
56489,6fc376b002fcffbd,0.458894,0.659285,cluster0
56490,6fc376b002fcffbd,0.458894,0.659288,cluster0
56491,6fc376b002fcffbd,0.458893,0.659287,cluster0
56492,6fc376b002fcffbd,0.458896,0.659286,cluster0
56493,6fc376b002fcffbd,0.458897,0.659288,cluster0
56494,6fc376b002fcffbd,0.458897,0.659288,cluster0
56495,6fc376b002fcffbd,0.458903,0.659286,cluster0
56496,6fc376b002fcffbd,0.458893,0.659287,cluster0
56497,6fc376b002fcffbd,0.458896,0.659287,cluster0
56498,6fc376b002fcffbd,0.458917,0.659308,cluster0
56499,6fc376b002fcffbd,0.458892,0.659286,cluster0
56500,6fc376b002fcffbd,0.458893,0.659287,cluster0
56501,6fc376b002fcffbd,0.458893,0.659286,cluster0
56502,6fc376b002fcffbd,0.4589,0.659286,cluster0
56503,6fc376b002fcffbd,0.458898,0.659287,cluster0
56504,6fc376b002fcffbd,0.458897,0.659286,cluster0
56505,6fc376b002fcffbd,0.458896,0.659286,cluster0
56506,6fc376b002fcffbd,0.458898,0.659287,cluster0
56507,6fc376b002fcffbd,0.458896,0.659286,cluster0
56508,6fc376b002fcffbd,0.458901,0.659287,cluster0
56509,6fc376b002fcffbd,0.458899,0.659287,cluster0
56510,6fc376b002fcffbd,0.458896,0.659286,cluster0
56511,6fc376b002fcffbd,0.458897,0.659288,cluster0
56512,6fc376b002fcffbd,0.458899,0.659287,cluster0
56513,6fc376b002fcffbd,0.458898,0.659287,cluster0
56514,6fc376b002fcffbd,0.458896,0.659285,cluster0
56515,6fc376b002fcffbd,0.458884,0.659298,cluster0
56516,6fc376b002fcffbd,0.458903,0.659286,cluster0
56517,6fc376b002fcffbd,0.458896,0.659286,cluster0
56518,6fc376b002fcffbd,0.458896,0.659287,cluster0
56519,6fc376b002fcffbd,0.458915,0.659309,cluster0
56520,6fc376b002fcffbd,0.458903,0.659286,cluster0
56521,6fc376b002fcffbd,0.458896,0.659286,cluster0
56522,6fc376b002fcffbd,0.458898,0.659287,cluster0
56523,6fc376b002fcffbd,0.458897,0.659288,cluster0
56524,6fc376b002fcffbd,0.458898,0.659287,cluster0
56525,6fc376b002fcffbd,0.458896,0.659286,cluster0
56526,6fc376b002fcffbd,0.458896,0.659286,cluster0
56527,6fc376b002fcffbd,0.458896,0.659287,cluster0
56528,6fc376b002fcffbd,0.458896,0.659286,cluster0
56529,6fc376b002fcffbd,0.458896,0.659287,cluster0
56530,6fc376b002fcffbd,0.458896,0.659286,cluster0
56531,6fc376b002fcffbd,0.458898,0.659287,cluster0
56532,6fc376b002fcffbd,0.458901,0.659287,cluster0
56533,6fc376b002fcffbd,0.458898,0.659287,cluster0
56534,6fc376b002fcffbd,0.458894,0.659286,cluster0
56535,6fc376b002fcffbd,0.458901,0.659287,cluster0
56536,6fc376b002fcffbd,0.458901,0.659287,cluster0
56537,6fc376b002fcffbd,0.458896,0.659287,cluster0
56538,6fc376b002fcffbd,0.458915,0.659309,cluster0
56539,6fc376b002fcffbd,0.458894,0.659287,cluster0
56540,6fc376b002fcffbd,0.459025,0.659275,cluster0
56541,6fc376b002fcffbd,0.459023,0.659276,cluster0
56542,6fc376b002fcffbd,0.459024,0.659273,cluster0
56543,6fc376b002fcffbd,0.459025,0.659275,cluster0
56544,6fc376b002fcffbd,0.459026,0.659276,cluster0
56545,6fc376b002fcffbd,0.459023,0.659276,cluster0
56546,6fc376b002fcffbd,0.459026,0.659276,cluster0
56547,6fc376b002fcffbd,0.459023,0.659276,cluster0
56548,709595c85ee0b291,0.482616,0.688248,cluster8
56549,709595c85ee0b291,0.482616,0.688248,cluster8
56550,709595c85ee0b291,0.482616,0.688248,cluster8
56551,709595c85ee0b291,0.482616,0.688248,cluster8
56552,709595c85ee0b291,0.482598,0.688261,cluster8
56553,70a0149c3537e8c9,0.364179,0.665994,cluster4
56554,70a1111f0587bf38,0.361227,0.668846,cluster4
56555,70b2ba4ee50bf477,0.355763,0.674181,cluster4
56556,70b2ba4ee50bf477,0.355757,0.674182,cluster4
56557,70b2ba4ee50bf477,0.355758,0.674182,cluster4
56558,70b2ba4ee50bf477,0.355757,0.674182,cluster4
56559,70e46457e109ada,0.508099,0.702856,cluster2
56560,70e46457e109ada,0.508099,0.702856,cluster2
56561,70e46457e109ada,0.508099,0.702856,cluster2
56562,70e46457e109ada,0.508099,0.702856,cluster2
56563,70e46457e109ada,0.508099,0.702856,cluster2
56564,714abdafa02cf903,0.508162,0.703164,cluster2
56565,714abdafa02cf903,0.508162,0.703165,cluster2
56566,714abdafa02cf903,0.508162,0.703164,cluster2
56567,714abdafa02cf903,0.508162,0.703165,cluster2
56568,714abdafa02cf903,0.507572,0.703129,cluster2
56569,714abdafa02cf903,0.507571,0.703129,cluster2
56570,714abdafa02cf903,0.507563,0.703125,cluster2
56571,714abdafa02cf903,0.507571,0.703129,cluster2
56572,714abdafa02cf903,0.508305,0.703172,cluster2
56573,714abdafa02cf903,0.508162,0.703165,cluster2
56574,714abdafa02cf903,0.508162,0.703165,cluster2
56575,714abdafa02cf903,0.508162,0.703164,cluster2
56576,714abdafa02cf903,0.508162,0.703164,cluster2
56577,714abdafa02cf903,0.508162,0.703165,cluster2
56578,714abdafa02cf903,0.508162,0.703165,cluster2
56579,714abdafa02cf903,0.508162,0.703165,cluster2
56580,714abdafa02cf903,0.508162,0.703164,cluster2
56581,714abdafa02cf903,0.508162,0.703164,cluster2
56582,714abdafa02cf903,0.508162,0.703164,cluster2
56583,717245736d34f926,0.355007,0.623252,cluster6
56584,71e702e1f2e90bf9,0.395631,0.632627,cluster3
56585,71e702e1f2e90bf9,0.395631,0.632627,cluster3
56586,71e702e1f2e90bf9,0.395631,0.632627,cluster3
56587,71e702e1f2e90bf9,0.395631,0.632627,cluster3
56588,71e702e1f2e90bf9,0.395629,0.632626,cluster3
56589,71fdf7a4f8c41e90,0.401024,0.631086,cluster3
56590,71fdf7a4f8c41e90,0.401023,0.631085,cluster3
56591,7201dfb6bf306963,0.358363,0.675161,cluster4
56592,728c44b49837bcbd,0.446347,0.651097,cluster0
56593,72b7533af5a43406,0.260566,0.62944,cluster9
56594,72b7533af5a43406,0.26058,0.629443,cluster9
56595,72b7533af5a43406,0.260579,0.629443,cluster9
56596,72b7533af5a43406,0.260601,0.629449,cluster9
56597,72b7533af5a43406,0.260602,0.629448,cluster9
56598,7306c861d62ebda7,0.357578,0.674347,cluster4
56599,7306c861d62ebda7,0.357578,0.674348,cluster4
56600,7306c861d62ebda7,0.357578,0.674347,cluster4
56601,7306c861d62ebda7,0.357578,0.674348,cluster4
56602,73290ee963af2b59,0.347415,0.671516,cluster4
56603,73290ee963af2b59,0.347415,0.671516,cluster4
56604,732ed515c531528,0.372902,0.653036,cluster4
56605,732ed515c531528,0.361631,0.655662,cluster4
56606,732ed515c531528,0.361633,0.655661,cluster4
56607,7331af2bfd17a78,0.353665,0.674852,cluster4
56608,7331af2bfd17a78,0.353665,0.674852,cluster4
56609,7331af2bfd17a78,0.353666,0.674852,cluster4
56610,7331af2bfd17a78,0.353665,0.674852,cluster4
56611,7331af2bfd17a78,0.353665,0.674852,cluster4
56612,7331af2bfd17a78,0.353665,0.674852,cluster4
56613,7331af2bfd17a78,0.353665,0.674852,cluster4
56614,7331af2bfd17a78,0.353665,0.674852,cluster4
56615,7331af2bfd17a78,0.353666,0.674852,cluster4
56616,7331af2bfd17a78,0.353665,0.674852,cluster4
56617,7331af2bfd17a78,0.353665,0.674852,cluster4
56618,7331af2bfd17a78,0.353665,0.674852,cluster4
56619,7331af2bfd17a78,0.353665,0.674852,cluster4
56620,739027afefa6e26e,0.543196,0.707036,cluster2
56621,7395660796d81768,0.496597,0.719459,cluster2
56622,7395660796d81768,0.496598,0.719459,cluster2
56623,7395660796d81768,0.496601,0.719461,cluster2
56624,7395660796d81768,0.496599,0.719459,cluster2
56625,7395660796d81768,0.496599,0.719459,cluster2
56626,73beddb24daffe4,0.410457,0.718459,cluster7
56627,73beddb24daffe4,0.410457,0.718459,cluster7
56628,73beddb24daffe4,0.410457,0.718459,cluster7
56629,73beddb24daffe4,0.410476,0.718457,cluster7
56630,73beddb24daffe4,0.410457,0.718459,cluster7
56631,73beddb24daffe4,0.410467,0.718459,cluster7
56632,73beddb24daffe4,0.410332,0.718402,cluster7
56633,73beddb24daffe4,0.410467,0.718459,cluster7
56634,73beddb24daffe4,0.410457,0.718452,cluster7
56635,73beddb24daffe4,0.410467,0.718459,cluster7
56636,73beddb24daffe4,0.410439,0.718467,cluster7
56637,73beddb24daffe4,0.410467,0.718459,cluster7
56638,73beddb24daffe4,0.410457,0.718452,cluster7
56639,73beddb24daffe4,0.410467,0.718459,cluster7
56640,7114c86cbc14c78,0.507066,0.695796,cluster2
56641,711bebab8480c51a,0.410865,0.638581,cluster7
56642,711bebab8480c51a,0.410873,0.63858,cluster7
56643,714abdafa02cf903,0.508162,0.703164,cluster2
56644,71bcb920080088cc,0.358634,0.669868,cluster4
56645,71bcb920080088cc,0.358636,0.669867,cluster4
56646,71bcb920080088cc,0.358636,0.669867,cluster4
56647,71bcb920080088cc,0.358636,0.669867,cluster4
56648,71dd823e4607e8e,0.356367,0.673946,cluster4
56649,71dd823e4607e8e,0.356223,0.673967,cluster4
56650,71dd823e4607e8e,0.356222,0.673967,cluster4
56651,71dd823e4607e8e,0.356206,0.673977,cluster4
56652,71dd823e4607e8e,0.356205,0.673976,cluster4
56653,71e702e1f2e90bf9,0.395631,0.632627,cluster3
56654,72358800051a2c08,0.367216,0.656844,cluster4
56655,72358800051a2c08,0.367063,0.65647,cluster4
56656,72358800051a2c08,0.367062,0.65647,cluster4
56657,72568d584826aa0a,0.364782,0.668869,cluster4
56658,72568d584826aa0a,0.364782,0.668869,cluster4
56659,72568d584826aa0a,0.364703,0.668851,cluster4
56660,72568d584826aa0a,0.364782,0.668869,cluster4
56661,725aafa4d9b6ebb2,0.413501,0.658038,cluster7
56662,725aafa4d9b6ebb2,0.413478,0.658029,cluster7
56663,725aafa4d9b6ebb2,0.413501,0.658038,cluster7
56664,725aafa4d9b6ebb2,0.413478,0.658029,cluster7
56665,725aafa4d9b6ebb2,0.413501,0.658038,cluster7
56666,725aafa4d9b6ebb2,0.413478,0.658029,cluster7
56667,725aafa4d9b6ebb2,0.413501,0.658038,cluster7
56668,725aafa4d9b6ebb2,0.413094,0.658074,cluster7
56669,725aafa4d9b6ebb2,0.413478,0.658029,cluster7
56670,725aafa4d9b6ebb2,0.41354,0.657998,cluster7
56671,725aafa4d9b6ebb2,0.413501,0.658038,cluster7
56672,725aafa4d9b6ebb2,0.413501,0.658038,cluster7
56673,730089560e712cb4,0.308711,0.610343,cluster6
56674,730089560e712cb4,0.308711,0.610344,cluster6
56675,7306c861d62ebda7,0.357578,0.674347,cluster4
56676,7306c861d62ebda7,0.357579,0.674347,cluster4
56677,730ec8afc7d4fd77,0.254124,0.62984,cluster9
56678,730ec8afc7d4fd77,0.254123,0.629839,cluster9
56679,730ec8afc7d4fd77,0.25411,0.629832,cluster9
56680,730ec8afc7d4fd77,0.254111,0.629832,cluster9
56681,730fb17ff39e1038,0.352263,0.670816,cluster4
56682,730fb17ff39e1038,0.352263,0.670816,cluster4
56683,730fb17ff39e1038,0.352262,0.670824,cluster4
56684,730fb17ff39e1038,0.352263,0.670816,cluster4
56685,730fb17ff39e1038,0.352262,0.670824,cluster4
56686,730fb17ff39e1038,0.352263,0.670816,cluster4
56687,730fb17ff39e1038,0.352262,0.670824,cluster4
56688,730fb17ff39e1038,0.352263,0.670816,cluster4
56689,730fb17ff39e1038,0.352262,0.670824,cluster4
56690,730fb17ff39e1038,0.352263,0.670816,cluster4
56691,730fb17ff39e1038,0.352263,0.670816,cluster4
56692,730fb17ff39e1038,0.352263,0.670816,cluster4
56693,730fb17ff39e1038,0.352262,0.670824,cluster4
56694,730fb17ff39e1038,0.352263,0.670816,cluster4
56695,730fb17ff39e1038,0.352262,0.670824,cluster4
56696,730fb17ff39e1038,0.352263,0.670816,cluster4
56697,730fb17ff39e1038,0.351443,0.670753,cluster4
56698,730fb17ff39e1038,0.351443,0.670753,cluster4
56699,730fb17ff39e1038,0.351436,0.67075,cluster4
56700,730fb17ff39e1038,0.35144,0.670752,cluster4
56701,730fb17ff39e1038,0.351443,0.670753,cluster4
56702,7346e307b0ff2161,0.475478,0.678146,cluster8
56703,7363fd3c2eaa07f0,0.469178,0.609933,cluster0
56704,7363fd3c2eaa07f0,0.469168,0.609941,cluster0
56705,7363fd3c2eaa07f0,0.469168,0.609941,cluster0
56706,7363fd3c2eaa07f0,0.469165,0.60994,cluster0
56707,7363fd3c2eaa07f0,0.469165,0.60994,cluster0
56708,7363fd3c2eaa07f0,0.469166,0.60994,cluster0
56709,7363fd3c2eaa07f0,0.469166,0.60994,cluster0
56710,7363fd3c2eaa07f0,0.469178,0.609933,cluster0
56711,7383c29ecd5bc5aa,0.394317,0.651162,cluster7
56712,7383c29ecd5bc5aa,0.394317,0.651161,cluster7
56713,738615b1ebd61cf8,0.486013,0.675816,cluster8
56714,739027afefa6e26e,0.542118,0.706295,cluster2
56715,739027afefa6e26e,0.543313,0.707192,cluster2
56716,739027afefa6e26e,0.543196,0.707036,cluster2
56717,739027afefa6e26e,0.542284,0.706357,cluster2
56718,739027afefa6e26e,0.542284,0.706357,cluster2
56719,739027afefa6e26e,0.543052,0.705435,cluster2
56720,7395660796d81768,0.496597,0.719459,cluster2
56721,7395660796d81768,0.496599,0.719459,cluster2
56722,7395660796d81768,0.496599,0.719459,cluster2
56723,73a2d1fd84e99af5,0.33694,0.591336,cluster6
56724,73beddb24daffe4,0.410433,0.718478,cluster7
56725,73beddb24daffe4,0.410467,0.718459,cluster7
56726,73beddb24daffe4,0.410457,0.718452,cluster7
56727,73beddb24daffe4,0.410476,0.718457,cluster7
56728,73beddb24daffe4,0.410457,0.718459,cluster7
56729,73beddb24daffe4,0.410433,0.718478,cluster7
56730,73beddb24daffe4,0.410457,0.718459,cluster7
56731,73beddb24daffe4,0.410433,0.718478,cluster7
56732,73beddb24daffe4,0.410457,0.718459,cluster7
56733,73beddb24daffe4,0.410457,0.718459,cluster7
56734,73beddb24daffe4,0.410433,0.718478,cluster7
56735,73beddb24daffe4,0.410457,0.718459,cluster7
56736,73beddb24daffe4,0.410457,0.718459,cluster7
56737,73beddb24daffe4,0.410457,0.718459,cluster7
56738,73beddb24daffe4,0.410457,0.718459,cluster7
56739,745baedc4d9544d3,0.281964,0.658832,cluster10
56740,745baedc4d9544d3,0.281683,0.65882,cluster10
56741,745baedc4d9544d3,0.281683,0.65882,cluster10
56742,745baedc4d9544d3,0.281968,0.658837,cluster10
56743,745baedc4d9544d3,0.281967,0.658837,cluster10
56744,745baedc4d9544d3,0.281964,0.658832,cluster10
56745,745baedc4d9544d3,0.281967,0.658837,cluster10
56746,745baedc4d9544d3,0.281964,0.658832,cluster10
56747,747124096cba04de,0.469102,0.619562,cluster0
56748,747124096cba04de,0.471312,0.620058,cluster0
56749,747124096cba04de,0.471224,0.620037,cluster0
56750,747124096cba04de,0.471224,0.620037,cluster0
56751,747124096cba04de,0.471224,0.620037,cluster0
56752,747124096cba04de,0.471224,0.620037,cluster0
56753,747124096cba04de,0.471224,0.620037,cluster0
56754,747124096cba04de,0.471224,0.620037,cluster0
56755,749f307251615644,0.359752,0.581997,cluster6
56756,749f307251615644,0.359751,0.581989,cluster6
56757,70e46457e109ada,0.508099,0.702856,cluster2
56758,70e46457e109ada,0.508099,0.702856,cluster2
56759,70e46457e109ada,0.508099,0.702856,cluster2
56760,70e46457e109ada,0.508099,0.702856,cluster2
56761,70e46457e109ada,0.508099,0.702856,cluster2
56762,70e55a34257a18fb,0.341184,0.67517,cluster4
56763,70e55a34257a18fb,0.341184,0.67517,cluster4
56764,70e55a34257a18fb,0.341184,0.67517,cluster4
56765,7114c86cbc14c78,0.50702,0.695565,cluster2
56766,7114c86cbc14c78,0.507077,0.695474,cluster2
56767,7114c86cbc14c78,0.507029,0.695656,cluster2
56768,717245736d34f926,0.35502,0.623255,cluster6
56769,717245736d34f926,0.355007,0.623252,cluster6
56770,7180f2a0998673b7,0.424922,0.654374,cluster7
56771,7180f2a0998673b7,0.424923,0.654374,cluster7
56772,719a959f2999c3e6,0.358381,0.670943,cluster4
56773,719a959f2999c3e6,0.358382,0.67095,cluster4
56774,719a959f2999c3e6,0.358382,0.67095,cluster4
56775,719a959f2999c3e6,0.358301,0.670935,cluster4
56776,7201dfb6bf306963,0.358363,0.675161,cluster4
56777,7201dfb6bf306963,0.358363,0.675162,cluster4
56778,721bf873-e46b-3271-aa01-743b5f93ba6e,0.547797,0.723692,cluster2
56779,721bf873-e46b-3271-aa01-743b5f93ba6e,0.547799,0.723695,cluster2
56780,721bf873-e46b-3271-aa01-743b5f93ba6e,0.547799,0.723695,cluster2
56781,721bf873-e46b-3271-aa01-743b5f93ba6e,0.547799,0.723695,cluster2
56782,721bf873-e46b-3271-aa01-743b5f93ba6e,0.547799,0.723695,cluster2
56783,721bf873-e46b-3271-aa01-743b5f93ba6e,0.548,0.723435,cluster2
56784,721bf873-e46b-3271-aa01-743b5f93ba6e,0.547799,0.723695,cluster2
56785,721bf873-e46b-3271-aa01-743b5f93ba6e,0.547901,0.723572,cluster2
56786,721bf873-e46b-3271-aa01-743b5f93ba6e,0.547799,0.723695,cluster2
56787,723380a089ea8e91,0.340697,0.675245,cluster4
56788,723380a089ea8e91,0.340698,0.675247,cluster4
56789,72b7533af5a43406,0.260579,0.629443,cluster9
56790,72b7533af5a43406,0.260579,0.629443,cluster9
56791,72fdaa66f62f4ed3,0.443677,0.59048,cluster1
56792,7307e04d91fdedbd,0.446536,0.652692,cluster0
56793,7307e04d91fdedbd,0.446523,0.652712,cluster0
56794,730ec8afc7d4fd77,0.25411,0.629832,cluster9
56795,730ec8afc7d4fd77,0.25411,0.629832,cluster9
56796,730ec8afc7d4fd77,0.254087,0.629829,cluster9
56797,730ec8afc7d4fd77,0.254124,0.629839,cluster9
56798,730ec8afc7d4fd77,0.25411,0.629832,cluster9
56799,730ec8afc7d4fd77,0.25411,0.629832,cluster9
56800,730ec8afc7d4fd77,0.254087,0.629829,cluster9
56801,730ec8afc7d4fd77,0.25411,0.629832,cluster9
56802,730ec8afc7d4fd77,0.254122,0.629855,cluster9
56803,730ec8afc7d4fd77,0.254122,0.629856,cluster9
56804,730ec8afc7d4fd77,0.254087,0.629829,cluster9
56805,730ec8afc7d4fd77,0.254086,0.629829,cluster9
56806,730ec8afc7d4fd77,0.25411,0.629832,cluster9
56807,7331b4fd9df4513d,0.366986,0.622876,cluster3
56808,7331b4fd9df4513d,0.366986,0.622876,cluster3
56809,7331b4fd9df4513d,0.366986,0.622876,cluster3
56810,7331b4fd9df4513d,0.366987,0.622878,cluster3
56811,7331b4fd9df4513d,0.366986,0.622876,cluster3
56812,7331b4fd9df4513d,0.366987,0.622876,cluster3
56813,7340af1ef02efd69,0.276737,0.656402,cluster10
56814,7346e307b0ff2161,0.475575,0.678242,cluster8
56815,7346e307b0ff2161,0.475575,0.678242,cluster8
56816,7346e307b0ff2161,0.475575,0.678242,cluster8
56817,7346e307b0ff2161,0.475575,0.678242,cluster8
56818,7346e307b0ff2161,0.476152,0.677968,cluster8
56819,7346e307b0ff2161,0.476174,0.677981,cluster8
56820,7346e307b0ff2161,0.476182,0.677993,cluster8
56821,7346e307b0ff2161,0.476182,0.677993,cluster8
56822,7346e307b0ff2161,0.47616,0.677984,cluster8
56823,7346e307b0ff2161,0.47617,0.677985,cluster8
56824,7346e307b0ff2161,0.476165,0.677974,cluster8
56825,7346e307b0ff2161,0.476165,0.677974,cluster8
56826,7395660796d81768,0.496599,0.719459,cluster2
56827,7395660796d81768,0.496599,0.719459,cluster2
56828,7395660796d81768,0.496596,0.719459,cluster2
56829,7395660796d81768,0.496597,0.719459,cluster2
56830,7395660796d81768,0.496596,0.719459,cluster2
56831,7395660796d81768,0.496597,0.719459,cluster2
56832,7395660796d81768,0.496598,0.719459,cluster2
56833,73beddb24daffe4,0.410467,0.718459,cluster7
56834,73cd9d2bb6a9f8a6,0.470446,0.671293,cluster8
56835,73cedf23176db732,0.483914,0.685878,cluster8
56836,73cedf23176db732,0.483914,0.685878,cluster8
56837,73d8b81e8a6fc300,0.277655,0.594571,cluster9
56838,73d8b81e8a6fc300,0.277681,0.594555,cluster9
56839,73d8b81e8a6fc300,0.277681,0.594555,cluster9
56840,73d8b81e8a6fc300,0.277681,0.594555,cluster9
56841,73de27929753818a,0.357909,0.675399,cluster4
56842,73de27929753818a,0.357908,0.675399,cluster4
56843,73de27929753818a,0.357884,0.675395,cluster4
56844,73de27929753818a,0.357867,0.675406,cluster4
56845,73de27929753818a,0.357908,0.675399,cluster4
56846,73de27929753818a,0.357908,0.675399,cluster4
56847,73de27929753818a,0.357908,0.675399,cluster4
56848,73de27929753818a,0.357884,0.675395,cluster4
56849,73f745452b85f41f,0.38729,0.629612,cluster3
56850,7406c3bbae6fc768,0.397457,0.66197,cluster7
56851,745baedc4d9544d3,0.281964,0.658832,cluster10
56852,749f307251615644,0.359666,0.581935,cluster6
56853,749f307251615644,0.359672,0.581935,cluster6
56854,749f307251615644,0.359663,0.58193,cluster6
56855,749f307251615644,0.359672,0.581935,cluster6
56856,749f307251615644,0.359672,0.581934,cluster6
56857,749f307251615644,0.359663,0.58193,cluster6
56858,749f307251615644,0.359672,0.581935,cluster6
56859,749f307251615644,0.359663,0.58193,cluster6
56860,749f307251615644,0.359675,0.581934,cluster6
56861,749f307251615644,0.359663,0.58193,cluster6
56862,749f307251615644,0.35967,0.581938,cluster6
56863,749f307251615644,0.359672,0.581935,cluster6
56864,74a3265a836354d8,0.358812,0.674201,cluster4
56865,74a3265a836354d8,0.358815,0.6742,cluster4
56866,74f4da37fe1792f2,0.410181,0.636336,cluster3
56867,74f4da37fe1792f2,0.410181,0.636336,cluster3
56868,74f4da37fe1792f2,0.410181,0.636336,cluster3
56869,74f4da37fe1792f2,0.410181,0.636336,cluster3
56870,74f4da37fe1792f2,0.410181,0.636336,cluster3
56871,74f4da37fe1792f2,0.410229,0.636294,cluster3
56872,74f4da37fe1792f2,0.410181,0.636336,cluster3
56873,74f4da37fe1792f2,0.41019,0.636323,cluster3
56874,74f4da37fe1792f2,0.41019,0.636323,cluster3
56875,74f4da37fe1792f2,0.41019,0.636323,cluster3
56876,74f4da37fe1792f2,0.41019,0.636323,cluster3
56877,74f4da37fe1792f2,0.410182,0.636339,cluster3
56878,74f4da37fe1792f2,0.41019,0.636323,cluster3
56879,74f4da37fe1792f2,0.410191,0.636315,cluster3
56880,74f4da37fe1792f2,0.41019,0.636323,cluster3
56881,74f4da37fe1792f2,0.41019,0.636323,cluster3
56882,74f4da37fe1792f2,0.410181,0.636336,cluster3
56883,74fcb4d56e483812,0.35002,0.63476,cluster4
56884,74ff7bc105f0c1f0,0.257323,0.601712,cluster9
56885,755ac89a834a1b60,0.425431,0.657513,cluster7
56886,755ac89a834a1b60,0.42545,0.657487,cluster7
56887,755ac89a834a1b60,0.42545,0.657487,cluster7
56888,755ac89a834a1b60,0.425449,0.657497,cluster7
56889,758a4265545f7841,0.461838,0.646109,cluster0
56890,7591c79d8cbcc35b,0.357968,0.674225,cluster4
56891,7591c79d8cbcc35b,0.357973,0.674224,cluster4
56892,7591c79d8cbcc35b,0.357968,0.674225,cluster4
